rep_number,initial_mse_avg_true,initial_bias_avg_true,initial_bias_squared_avg_true,initial_variance_avg_true,targeted_mse_avg_true,targeted_bias_avg_true,targeted_bias_squared_avg_true,targeted_variance_avg_true,km_mse_avg_true,km_bias_avg_true,km_bias_squared_avg_true,km_variance_avg_true,initial_covers_avg_true,targeted_covers_avg_true,km_covers_avg_true
207,0.0011667242380521002,0.01466546837957587,0.0002150759627923397,0.0009516482752597605,0.0018248982490251004,0.018704659579575858,0.00034986428998781894,0.0014750339590372814,0.0012060502838215196,0.023086293579575864,0.0005329769512423658,0.0006730733325791538,1.0,1.0,0.68
208,0.0034169248906229716,0.02669789637957587,0.0007127776710945704,0.002704147219528401,0.0017886223311446253,0.022515221979575867,0.0005069352207895762,0.001281687110355049,0.0007076258341585902,0.008564665220424133,7.335349033794276e-05,0.0006342723438206475,0.7,1.0,0.74
209,0.002349548573410246,0.04156236377957587,0.0017274300829458,0.0006221184904644458,0.0037702173336119638,0.048596864179575865,0.0023616552080881438,0.00140856212552382,0.0025794878798891703,0.03787509917957586,0.0014345231378627076,0.0011449647420264627,0.68,0.4,0.46
210,0.003068037767000679,0.04444381277957587,0.001975252494385991,0.001092785272614688,0.0008280796242381339,0.022720204579575867,0.0005162076961377802,0.00031187192810035365,0.0010315332219673163,0.027267604020424132,0.0007435222290146503,0.00028801099295266606,0.54,0.54,0.62
211,0.0005039243957592358,0.019494524220424136,0.0003800364745807033,0.00012388792117853253,0.0008928440659012954,0.021811541579575867,0.0004757433460775669,0.00041710071982372856,0.000725547056227635,0.02398937037957587,0.0005754898912084721,0.00015005716501916282,0.58,1.0,0.94
212,0.008389415680228288,0.06694900977957587,0.004482169910465745,0.003907245769762543,0.0036365482202598775,0.04735736497957587,0.002242720017808759,0.0013938282024511185,0.006690723685592141,0.058362615579575866,0.0034061948972893517,0.0032845287883027895,0.52,1.0,0.38
213,0.0016271254585056186,0.03730985662042413,0.0013920254010366063,0.0002351000574690122,0.0024480854735047367,0.04189681402042413,0.0017553430250620082,0.0006927424484427286,0.0025993502765474918,0.04067867162042413,0.0016547543248022995,0.0009445959517451923,0.36,0.44,0.46
214,0.001235572135913594,0.016129565420424142,0.0002601628806517422,0.0009754092552618518,0.0014814845807695806,0.017150570820424135,0.0002941420794663838,0.0011873425013031967,0.012010556919248074,0.09018067882042413,0.008132554832512493,0.0038780020867355807,0.62,0.62,0.26
215,0.0018847909341412608,0.03621161002042414,0.0013112807002712819,0.0005735102338699789,0.0006741834985617116,0.001032730979575866,1.0665332761757279e-06,0.0006731169652855359,0.0011820630655148166,0.014869110620424134,0.00022109045064240977,0.0009609726148724068,1.0,1.0,0.68
216,0.00238118878360058,0.036788659220424125,0.001353405447236497,0.001027783336364083,0.0001893012724905532,0.009713790020424138,9.435771656089157e-05,9.494355592966161e-05,0.007931456285503844,0.08141895762042413,0.00662904665999642,0.0013024096255074245,0.82,1.0,0.14
217,0.0038060772312514,0.05787865257957586,0.0033499384244272436,0.00045613880682415656,0.0031373417529012133,0.05164535037957586,0.002667242215829157,0.0004700995370720564,0.00715725306143319,0.07845712477957587,0.006155520428677937,0.0010017326327552527,0.86,1.0,0.08
218,0.000329610985591567,0.016977673779575868,0.0002882414069656979,4.136957862586909e-05,0.0008585996430311819,0.017787247779575868,0.00031638618357202666,0.0005422134594591553,0.0070315058558498116,0.07519451277957587,0.005654214752157798,0.0013772911036920134,1.0,1.0,0.16
219,0.0007101243458442662,0.02255606177957587,0.0005087759230040435,0.00020134842284022275,9.212348472049246e-05,0.007031167179575868,4.943731190714486e-05,4.26861728133476e-05,0.0011197526716650308,0.029606948420424124,0.0008765713947696545,0.00024318127689537629,0.74,1.0,0.88
220,0.0005225887338491387,0.008639333179575867,7.463807778772046e-05,0.00044795065606141826,0.0012348575843249279,0.018587830979575858,0.00034550746052527996,0.000889350123799648,0.002140438431236964,0.015278945820424137,0.0002334461853834562,0.0019069922458535076,1.0,1.0,0.5
221,0.0010329508998552733,0.02589648697957587,0.0006706280378833427,0.00036232286197193067,0.001298820283888971,0.022564821179575863,0.0005091711548662355,0.0007896491290227354,0.0004537516442633148,0.008532675179575866,7.280654572015004e-05,0.0003809450985431648,1.0,0.9,1.0
222,0.0042685306421988865,0.04376683002042412,0.001915535410036698,0.0023529952321621884,0.0017335019045019021,0.004873410779575864,2.3750132626486228e-05,0.0017097517718754158,0.003337339510768267,0.027468258020424127,0.0007545051986765943,0.002582834312091673,0.88,1.0,0.5
223,0.000815837574803039,0.00442670517957587,1.9595718746883836e-05,0.0007962418560561552,0.00018211838861846856,0.005593933820424129,3.12920955872849e-05,0.00015082629303118366,0.0027844682955939213,0.04950533122042413,0.0024507778192439,0.00033369047635002126,0.68,1.0,0.22
224,0.005427686682875508,0.06663715502042412,0.004440510429216036,0.000987176253659472,0.006310081237354362,0.07049604882042412,0.004969692899291622,0.0013403883380627406,0.007571374101151266,0.07868208162042414,0.006190869968123087,0.001380504133028179,0.48,0.48,0.08
225,0.007393077914631408,0.08076376902042416,0.006522786386384425,0.0008702915282469822,0.005402486100650444,0.06314003562042413,0.003986664098148428,0.0014158220025020166,0.003225626552663895,0.050150329420424127,0.002515055540977058,0.000710571011686837,0.44,0.64,0.32
226,0.0004519613214280669,0.005872943620424132,3.449146676868051e-05,0.0004174698546593864,0.0005154639586737826,0.01627031097957586,0.0002647230193721068,0.0002507409393016758,0.0032678291464339443,0.05214266602042414,0.002718857619717494,0.0005489715267164501,0.88,0.66,0.16
227,0.001524512131098592,0.03654114177957586,0.0013352550425550645,0.0001892570885435275,0.0011199972442980737,0.025001619179575857,0.0006250809616005354,0.0004949162826975383,0.0029629491338376483,0.05136640537957587,0.0026385076016189205,0.0003244415322187278,0.5,1.0,0.24
228,0.003959324325114868,0.05960010137957587,0.003552172084455722,0.0004071522406591463,0.0010293103274003944,0.01731108297957587,0.0002996735939257614,0.000729636733474633,0.0023113817258357183,0.026804590220424127,0.0007184860568848567,0.0015928956689508617,1.0,1.0,0.38
229,0.00042401998174290364,0.01833601237957587,0.00033620934998395953,8.781063175894411e-05,0.0007847279134942018,0.026111758179575867,0.0006818239152286472,0.00010290399826555453,0.0013151433269070786,0.028370198620424135,0.0008048681697623155,0.0005102751571447632,1.0,1.0,0.84
230,0.006364058013875632,0.07339601877957587,0.005386975572691854,0.0009770824411837785,0.0013928371651414678,0.011432130779575863,0.00013069361416132583,0.001262143550980142,0.0014374202603966227,0.02941576977957586,0.0008652875117250085,0.0005721327486716142,0.94,1.0,0.52
231,0.0005193241103394052,0.018569756779575862,0.0003448358668526037,0.0001744882434868015,0.0004345296483306376,0.00886856222042413,7.865139585753417e-05,0.0003558782524731034,0.00017920248087634907,0.004492154179575864,2.01794491730809e-05,0.00015902303170326818,1.0,1.0,1.0
232,0.0035627288771907222,0.05591641482042412,0.0031266454463697462,0.000436083430820976,0.002490323070825331,0.048359028220424136,0.002338595610423778,0.00015172746040155276,0.0033861438402652227,0.05534995602042413,0.0030636176314628857,0.00032252620880233703,0.72,1.0,0.12
233,0.003060908494332314,0.030682566979575863,0.0009414199164561591,0.002119488577876155,0.002889133278086151,0.03352786757957586,0.0011241179044335743,0.0017650153736525765,0.0013521493676230533,0.009191511979575871,8.448389247068675e-05,0.0012676654751523665,0.56,0.52,0.72
234,0.0012097304094208206,0.023617154379575865,0.0005577699809887195,0.0006519604284321011,0.002485560508219986,0.04493334957957587,0.002019005904440371,0.00046655460377961495,0.0002487956190579893,0.012937666179575874,0.00016738320617414138,8.14124128838479e-05,0.74,1.0,0.94
235,0.0028429972703304775,0.003360154579575861,1.129063879864463e-05,0.0028317066315318327,0.0005549567557298985,0.013926287020424135,0.00019394147017523375,0.0003610152855546647,0.002303676539836584,0.023882874979575863,0.0005703917172900508,0.0017332848225465334,0.5,1.0,0.52
236,0.0032392150771719387,0.012525245979575866,0.0001568817868488814,0.0030823332903230573,0.0015381002377611453,0.0029747282204241315,8.84900798538772e-06,0.0015292512297757576,0.002462470257647345,0.006094903020424132,3.71478428283752e-05,0.0024253224148189697,0.56,1.0,0.48
237,0.0005149362754833429,0.016086572620424126,0.0002587778186721791,0.00025615845681116375,0.0004499832397669804,0.007897182779575865,6.236549585402958e-05,0.0003876177439129508,0.0028517241919222545,0.032187177820424136,0.0010360144160436035,0.001815709775878651,0.66,0.88,0.46
238,0.0006417798234254411,0.021293793620424134,0.0004534256467492156,0.00018835417667622552,0.0014565355509153794,0.02520515797957587,0.0006352999887753772,0.0008212355621400022,0.004089721122755563,0.056244035379575875,0.0031633915157789827,0.0009263296069765801,0.82,0.94,0.24
239,5.077579245941223e-05,5.093020424134509e-06,2.593885704065125e-11,5.0775766520555193e-05,0.0007814821573280667,0.02650178797957587,0.0007023447661143921,7.913739121367459e-05,0.0012532848155680468,0.03335448857957587,0.001112521908405057,0.00014076290716298991,1.0,1.0,0.8
240,0.003240749714404243,0.03369357857957587,0.0011352572374980538,0.0021054924769061895,0.003277866697754214,0.046419335579575866,0.0021547547156492777,0.0011231119821049364,0.0005917569559253253,0.001259115979575865,1.58537305002329e-06,0.000590171582875302,0.52,1.0,0.94
241,0.006647721292160622,0.03909703197957587,0.0015285779096119781,0.005119143382548643,0.0036299449774672477,0.04157327697957587,0.0017283373588205331,0.0019016076186467146,0.00891944618015092,0.06680249357957586,0.004462573148449275,0.004456873031701645,0.68,1.0,0.42
242,0.003685025989476218,0.05729736497957587,0.003282988033602727,0.0004020379558734911,0.0017105133969791766,0.023047279779575866,0.0005311771052380465,0.00117933629174113,0.0008812623242494931,0.026534406979575865,0.0007040747537577644,0.0001771875704917287,0.86,1.0,0.76
243,0.0011862757617028324,0.03300828802042413,0.0010895470780392753,9.672868366355711e-05,0.0016020665313105035,0.03802954882042413,0.0014462465834850222,0.00015581994782548126,0.0015551490848114394,0.03824804602042413,0.001462913024380482,9.223606043095743e-05,0.62,0.62,0.52
244,0.00044871865489427593,0.016974215179575872,0.000288123980962544,0.00016059467393173194,0.0007733883683640137,0.025099391579575872,0.0006299794576648842,0.00014340891069912953,0.0014082227541589768,0.03288146862042413,0.001081190978635937,0.00032703177552303986,1.0,1.0,0.7
245,0.005021859595179721,0.06757858377957587,0.004566864985653156,0.00045499460952656487,0.0012195575530077353,0.020717295579575877,0.0004292063361315142,0.0007903512168762211,0.0006675360355857628,0.012035690979575868,0.00014485785735584392,0.0005226781782299188,0.62,1.0,0.76
246,0.0026826468657624005,0.040689739620424124,0.0016556549103779127,0.0010269919553844878,0.0027121137003407207,0.04486420782042413,0.0020127971433542054,0.0006993165569865152,0.0024936547902065726,0.04293500242042413,0.0018434144328418262,0.0006502403573647464,1.0,1.0,0.42
247,0.005361910411204529,0.06186967897957587,0.0038278571770357724,0.0015340532341687565,0.0011558944121495822,0.03161384737957587,0.0009994353461391162,0.00015645906601046604,0.0008028569712188838,0.00826472577957587,6.830569221158596e-05,0.0007345512790072978,0.46,1.0,0.9
248,0.0027299084954234437,0.036352989379575866,0.0013215398368315557,0.001408368658591888,0.0006218858136730069,0.011500034979575875,0.0001322508045314687,0.0004896350091415382,0.005332157845701159,0.06712466782042413,0.004505721030002283,0.0008264368156988763,0.44,1.0,0.12
249,0.0003902529379231176,0.009824785220424128,9.652640462746438e-05,0.0002937265332956532,0.00055213571457845,0.01209834842042413,0.00014637003450197904,0.00040576568007647104,0.0007627794671641268,0.008732539820424136,7.625725171529319e-05,0.0006865222154488336,1.0,1.0,0.98
250,0.0009528810702624196,0.027126327220424126,0.0007358376284695229,0.00021704344179289674,0.0001423332598885336,0.004787774420424137,2.292278390086768e-05,0.00011941047598766592,0.0004725222063191689,0.009996658620424134,9.993318357330015e-05,0.00037258902274586877,0.9,1.0,0.96
251,0.0018677725462490813,0.023394050820424138,0.0005472816137885873,0.001320490932460494,0.002182061873928523,0.023530898420424134,0.0005537031804723191,0.0016283586934562042,0.006742769251139249,0.06000456442042413,0.0036005477512848294,0.0031422214998544197,0.56,0.56,0.48
252,0.004144135335896757,0.06053721737957587,0.0036647546880620224,0.0004793806478347344,0.002810156545749333,0.046125893179575855,0.0021275980216136424,0.0006825585241356908,0.004373752471436592,0.06114001497957587,0.003738101431702762,0.00063565103973383,0.76,1.0,0.22
253,0.0013487480503399979,0.03358994682042413,0.001128284527398921,0.0002204635229410769,0.002024153368938861,0.041299538620424146,0.0017056518902599056,0.00031850147867895553,0.00012121836910163365,0.0014890137795758667,2.2171620357668077e-06,0.00011900120706586683,1.0,1.0,1.0
254,7.993478607932724e-05,0.007719565979575866,5.95916989130251e-05,2.0343087166302135e-05,0.00026732252072807076,0.015633849379575862,0.0002444172464232646,2.2905274304806176e-05,0.0004515429022894095,0.01568354977957587,0.00024597373368843436,0.00020556916860097515,1.0,1.0,0.98
255,0.0014838741786754948,0.035711483379575866,0.0012753100451697234,0.00020856413350577138,0.0006031154989380983,0.021189077979575862,0.0004489770256245467,0.0001541384733135516,0.0006735447156384117,0.02395007317957587,0.0005736060053070395,9.993871033137222e-05,0.68,1.0,0.94
256,0.0011748086385277726,0.010280451979575873,0.00010568769290436548,0.001069120945623407,0.0024828551400099107,0.004613608979575865,2.1285387816423053e-05,0.002461569752193488,0.0018406076420963522,0.007758749420424129,6.019819256893176e-05,0.0017804094495274204,0.76,0.76,0.68
257,0.0002815376413443716,0.014228597620424131,0.00020245299024393925,7.908465110043235e-05,0.0003848404352675671,0.015637048420424134,0.0002445172833026889,0.0001403231519648782,0.0015177819996404823,0.03255414882042412,0.0010597726054223213,0.00045800939421816104,1.0,1.0,0.62
258,0.0016993193790284201,0.011354655579575863,0.00012892820333079328,0.0015703911756976268,0.003294751390416713,0.03555033977957586,0.001263826658443294,0.0020309247319734193,0.002306794291236093,0.02921887577957586,0.0008537427018222849,0.001453051589413808,0.76,0.84,0.5
259,0.002199001335939548,0.023709652820424133,0.000562147636865046,0.0016368536990745018,0.0014074676097407075,0.00530576417957587,2.8151133529270403e-05,0.001379316476211437,0.008958724492294163,0.06537742022042413,0.004274207074677922,0.004684517417616241,0.74,0.78,0.4
260,0.00037291114405429434,0.009899990420424136,9.800981032448965e-05,0.00027490133372980467,0.002145400200476932,0.044707697220424135,0.00199877819075312,0.00014662200972381193,0.002835509671700746,0.05112961082042412,0.0026142371026480317,0.00022127256905271446,1.0,0.34,0.1
261,0.0018159011992767747,0.03685379917957586,0.0013582025139685064,0.00045769868530826834,0.0005791126778578005,0.019198176420424137,0.0003685699778697293,0.00021054269998807117,0.0007489413562564522,0.024637186020424133,0.0006069909350049824,0.00014195042125146986,0.72,0.72,0.82
262,0.0011214916349705174,0.026218697979575867,0.0006874201237442157,0.0004340715112263017,0.001312034923015744,0.029729356779575875,0.000883834654527314,0.00042820026848843006,0.004293636682705392,0.056379549579575874,0.003178653610795854,0.0011149830719095382,1.0,1.0,0.32
263,0.0013604640600373586,0.008122360379575871,6.597273813570388e-05,0.0012944913219016547,0.00020911371270864018,0.0016149224204241358,2.607974423988549e-06,0.00020650573828465162,0.0018980754269968024,0.015211718979575864,0.00023139639431358857,0.001666679032683214,1.0,1.0,0.58
264,0.006077512461034139,0.06924536757957588,0.004794920931230578,0.0012825915298035609,0.003133875761196881,0.03464711517957587,0.0012004225902667964,0.0019334531709300847,0.002170930432969245,0.03028491797957587,0.0009171762570296378,0.001253754175939607,0.32,0.66,0.54
265,0.004158045327015048,0.03941435057957587,0.0015534910316097124,0.0026045542954053354,0.0014323569712055171,0.01969641357957586,0.0003879487078977003,0.0010444082633078169,0.001927729566046133,0.013627590779575871,0.0001857112304555813,0.0017420183355905516,0.5,1.0,0.48
266,0.00812966622512204,0.06766582457957587,0.004578663816033934,0.0035510024090881056,0.00585949024834905,0.06559280317957586,0.004302415828954577,0.0015570744193944726,0.008152956690246592,0.06885584077957586,0.004741126809462303,0.003411829880784289,0.58,1.0,0.4
267,0.0002548063052159159,0.0017124018204241304,2.932319994591876e-06,0.000251873985221324,0.00018029974847394217,0.012049715579575866,0.00014519564554867334,3.5104102925268834e-05,0.001888342292230643,0.03661031417957586,0.0013403151043272531,0.0005480271879033899,1.0,1.0,0.58
268,0.0007154645585663672,0.023529394220424132,0.0005536323923801286,0.0001618321661862386,0.0008900097128925692,0.02885687182042413,0.0008327190512603883,5.729066163218089e-05,0.004588992955416611,0.04998450277957586,0.002498450518121427,0.0020905424372951844,1.0,1.0,0.4
269,0.006184722549206696,0.07650132602042413,0.005852452882883222,0.0003322696663234743,0.00431264179093074,0.06280892922042412,0.003944961589816247,0.0003676802011144927,0.008797502223229508,0.08938245662042413,0.007989223551502,0.0008082786717275078,0.28,0.58,0.02
270,0.007292131938687313,0.07966198417957586,0.006346031723426995,0.0009461002152603183,0.002059247506315525,0.042709052779575866,0.001824063189328597,0.00023518431698692785,0.00041246973230946393,0.007052242420424134,4.973412315642965e-05,0.00036273560915303426,0.44,0.72,0.94
271,0.0005038352204022908,0.021416058420424135,0.0004586475582670195,4.5187662135271335e-05,0.00016933094575855,0.002536762220424134,6.435162562971182e-06,0.00016289578319557882,0.0013593483587883198,0.03227658417957587,0.0010417778863012475,0.00031757047248707235,1.0,0.88,0.66
272,0.003379575373709636,0.05512780222042414,0.0030390745776542006,0.0003405007960554352,0.0005517117114455378,0.02229764222042414,0.0004971848485900411,5.452686285549663e-05,0.010377472238530173,0.09469764482042416,0.008967643934535205,0.0014098283039949682,1.0,1.0,0.08
273,0.00029731196082065305,0.016560120820424132,0.00027423760158704487,2.3074359233608182e-05,0.0006664538298887885,0.02130826142042413,0.00045404200476113543,0.00021241182512765302,0.0006097685848359554,0.01486012977957587,0.0002208234570658376,0.00038894512777011775,1.0,1.0,0.86
274,0.0012694461450213498,0.006306730020424138,3.977484355051905e-05,0.0012296713014708308,0.0008833648781108102,0.013346885579575871,0.00017813935467429033,0.0007052255234365199,0.0003988110898046936,0.007476611220424132,5.5899715341372035e-05,0.00034291137446332157,0.72,1.0,0.9
275,0.00014531780883186737,0.002315281820424139,5.360529907986515e-06,0.00013995727892388086,0.00013366193587377543,0.0016354445795758682,2.6746789728640883e-06,0.00013098725690091135,0.000182137696496697,0.007822050420424139,6.118447277965744e-05,0.00012095322371703957,1.0,1.0,1.0
276,0.0009287637329073208,0.005770077420424136,3.329379343768845e-05,0.0008954699394696323,0.0011658810486725262,0.0069174735795758694,4.785144072413019e-05,0.001118029607948396,0.0008517834546879622,0.025768338779575867,0.0006640072834589935,0.0001877761712289688,0.7,0.78,0.7
277,0.0008709729038033245,0.022976973979575877,0.0005279413332581069,0.00034303157054521767,0.0007010151826048715,0.01345540797957587,0.00018104800389683398,0.0005199671787080375,0.004714416182396794,0.05100554182042413,0.0026015652963950354,0.0021128508860017584,0.9,0.82,0.42
278,0.003068377731188763,0.04777059517957587,0.002282029763810917,0.000786347967377846,0.0010120218162217177,0.014118978579575866,0.00019934555613052214,0.0008126762600911956,0.006178162277618161,0.055521548220424134,0.0030826423167928823,0.003095519960825279,0.32,0.7,0.44
279,0.003950603213257483,0.04278673957957588,0.001830705083850445,0.0021198981294070383,0.0006938953943155773,0.011758427579575863,0.0001382606191441303,0.0005556347751714469,0.0005902091327947764,0.002589420420424137,6.705098113709515e-06,0.0005835040346810669,0.72,1.0,0.88
280,0.00558791433855128,0.06322472557957588,0.003997365924612677,0.0015905484139386028,0.001357194634589726,0.03163871337957587,0.0010010081843149531,0.00035618645027477285,0.0018035933555012903,0.015786566179575866,0.00024921567174212856,0.0015543776837591617,0.56,0.56,0.46
281,0.0008513520005916186,0.0053303215795758654,2.8412328141692148e-05,0.0008229396724499265,6.516239239488206e-05,0.002476883779575868,6.134953257526036e-06,5.9027439137356025e-05,0.0009706522639755396,0.026396984820424137,0.0006968008076097023,0.00027385145636583724,1.0,1.0,0.88
282,0.0034256958922900347,0.05222649237957586,0.0027276065062738957,0.000698089386016139,0.0006860645571299144,0.012687634379575869,0.00016097606614979553,0.0005250884909801188,0.0016273055908071318,0.026475738220424136,0.0007009647143164274,0.0009263408764907044,0.92,1.0,0.6
283,0.0005971360431913488,0.005270203220424132,2.7775041984568895e-05,0.0005693610012067799,0.0001765600488896113,0.0045849829795758645,2.1022068923000373e-05,0.00015553797996661092,0.0031172407742651766,0.03679915282042414,0.00135417764830093,0.0017630631259642467,0.96,1.0,0.48
284,0.004339469773061005,0.02937463682042413,0.000862869288331817,0.003476600484729188,0.005078663625146421,0.027453589220424138,0.0007536995610837884,0.0043249640640626325,0.005173932547607801,0.042622740420424125,0.0018166980009468566,0.0033572345466609445,0.7,0.66,0.4
285,0.00406489587354836,0.019476553420424127,0.00037933613313863475,0.0036855597404097254,0.0032491245555102332,0.010551336220424135,0.00011133069603643428,0.003137793859473799,0.0070781899123577375,0.04780364302042413,0.0022851882860241445,0.0047930016263335925,0.48,0.46,0.52
286,0.0005120431030600351,0.020423228620424134,0.00041710826728211145,9.493483577792367e-05,0.00014990736760141801,0.00867152557957587,7.519535587723862e-05,7.471201172417939e-05,0.0019187108420460053,0.039740280820424134,0.0015792899196861703,0.000339420922359835,1.0,1.0,0.5
287,0.0006716086286071811,0.008976764620424136,8.058230305049847e-05,0.0005910263255566827,0.0003633706850761511,0.017211099420424137,0.00029622194325972407,6.714874181642703e-05,0.0005142847875434024,0.012240196620424132,0.00014982241330664236,0.00036446237423676004,0.88,1.0,0.86
288,0.0007445276574954432,0.025939912779575868,0.0006728790750120035,7.164858248343974e-05,0.001189409157969738,0.00035065657957586535,1.229600367998452e-07,0.0011892861979329382,0.0016255768976806179,0.038071141179575864,0.0014494117907151972,0.00017616510696542072,0.7,1.0,0.52
289,0.0003183291566483085,0.01318793797957587,0.0001739217081531397,0.00014440744849516878,0.000532241913316579,0.01942211077957587,0.00037721838713411715,0.00015502352618246182,0.0019222079182229976,0.03705180982042413,0.001372836610968878,0.0005493713072541196,1.0,1.0,0.6
290,0.00021156923429097564,0.007275722579575865,5.293613905495008e-05,0.00015863309523602557,0.0010379538961607072,0.005198425020424131,2.7023622692971624e-05,0.0010109302734677356,0.0009019653806572478,0.021503873779575865,0.00046241658752793044,0.0004395487931293174,1.0,0.78,0.78
291,0.0023328382894882596,0.033024902579575875,0.0010906441903904772,0.0012421940990977823,0.0022033019352384786,0.004342012779575868,1.8853074978000158e-05,0.0021844488602604786,0.0015064399870045769,0.009472808579575873,8.973410238528626e-05,0.0014167058846192907,1.0,0.92,0.68
292,0.005675491650005562,0.04863278882042412,0.0023651481484519695,0.0033103435015535924,0.003238152079464053,0.003318485579575873,1.1012346541853018e-05,0.0032271397329222003,0.00223326809230444,0.02041535977957586,0.0004167869149295237,0.0018164811773749164,0.54,0.94,0.5
293,0.003523606498563141,0.029916036579575863,0.0008949692446305212,0.0026286372539326202,0.0006500269523753566,0.012060948579575868,0.00014546648063917315,0.0005045604717361835,0.000430429364686967,0.00969447822042413,9.39829079662778e-05,0.0003364464567206892,0.54,1.0,0.78
294,0.0018406217365302473,0.03194090577957587,0.001020221462019743,0.0008204002745105044,0.00024681762129632383,0.012340114020424129,0.00015227841403706816,9.453920725925567e-05,0.00027327106028835336,0.009974127620424126,9.948322178850745e-05,0.0001737878384998459,0.56,1.0,0.9
295,0.005930300302623867,0.07006828597957587,0.004909564700115629,0.0010207356025082387,0.002928604146847092,0.04430846217957587,0.001963239820718905,0.0009653643261281868,0.00039620605231621724,0.014156718579575865,0.0002004126809413085,0.00019579337137490873,0.52,0.52,1.0
296,0.009184280225110164,0.06900621577957587,0.004761857816217386,0.004422422408892779,0.004978934337764738,0.05692483997957587,0.0032404374067003193,0.0017384969310644187,0.009842584085554808,0.07537992777957586,0.0056821335120540726,0.004160450573500735,0.7,1.0,0.44
297,0.0014795980984651904,0.03323568677957587,0.0011046108757100741,0.00037498722275511624,0.0009503199700796104,0.028806932779575863,0.0008298393761670024,0.00012048059391260807,8.293557493121271e-05,0.004723393820424121,2.2310449182820776e-05,6.0625125748391934e-05,1.0,1.0,1.0
298,0.00016487823594790792,0.008349158220424131,6.970844298967584e-05,9.516979295823207e-05,0.0005716442302135528,0.021256345579575866,0.0004518322273983545,0.00011981200281519833,0.00639824378362429,0.06987078462042415,0.0048819265434737,0.00151631724015059,1.0,1.0,0.28
299,0.00012558942704440766,0.00904551782042413,8.182139263961052e-05,4.376803440479713e-05,0.0003362226028382989,0.014825141579575858,0.00021978482285446897,0.00011643777998382996,0.0007153141543831578,0.021526282020424135,0.0004633808176228354,0.00025193333676032246,1.0,1.0,0.88
300,0.003543236241719029,0.05514148157957587,0.003040582990790705,0.0005026532509283237,0.0006581636588727845,0.020116142779575866,0.00040465920032828226,0.0002535044585445022,0.0003903809412135027,0.010706004620424137,0.00011461853493254297,0.00027576240628095976,0.28,0.92,1.0
301,0.003779115554481631,0.05513037657957586,0.0030393584218058466,0.0007397571326757846,0.0019272699514369636,0.02637217957957587,0.0006954918557773985,0.0012317780956595651,0.0023320192333612785,0.020323330420424134,0.000413037759377737,0.0019189814739835414,1.0,0.96,0.54
302,0.00166461141023262,0.015077872779575865,0.0002273422475570748,0.0014372691626755453,0.0018496678574591566,0.026778522979575864,0.0007170892929676727,0.001132578564491484,0.0013302866478988717,0.013212552979575869,0.00017457155623809917,0.0011557150916607726,0.56,0.5,0.74
303,0.0008602341233828827,0.0061939236204241336,3.8364689815648004e-05,0.0008218694335672347,0.0004590309600433569,0.00312171677957587,9.745115651885542e-06,0.00044928584439147135,0.0006690898565285333,0.02070994862042413,0.0004289019718606074,0.00024018788466792593,1.0,1.0,0.9
304,0.0017203257500238486,0.02130447422042413,0.00045388062180871637,0.0012664451282151322,0.0020566432204269596,0.0009893765795758757,9.788660162132592e-07,0.0020556643544107464,0.0011046860529940906,0.009468351379575864,8.964967784711616e-05,0.0010150363751469744,0.64,0.64,0.66
305,0.0008766744349516202,0.012510302620424135,0.00015650767165459098,0.0007201667632970293,0.0003351815685264475,0.0022766092204241305,5.1829495425201675e-06,0.0003299986189839273,0.00037731472470781526,0.0009130425795758679,8.33646752118555e-07,0.0003764810779556967,1.0,1.0,0.92
306,0.0028187692411710806,0.020438727420424133,0.00041774157856639733,0.0024010276626046834,0.0026099091978372124,0.008081261779575868,6.530679195003374e-05,0.002544602405887179,0.005102112643943655,0.029178859020424133,0.0008514058137337868,0.004250706830209869,0.84,0.96,0.34
307,0.003591177243401642,0.04762841962042413,0.002268466355539202,0.0013227108878624398,0.0015817647796962577,0.009356450820424134,8.754317195501544e-05,0.0014942216077412423,0.0009640421702852781,0.02697354017957587,0.0007275718698191938,0.00023647030046608432,0.96,1.0,0.68
308,0.001082751141952282,0.020232026779575866,0.00040933490760947496,0.0006734162343428071,0.0003278255966239401,0.011672312779575872,0.00013624288562425022,0.00019158271099968988,0.001201701483888144,0.02199415802042413,0.00048374298702738713,0.000717958496860757,0.6,1.0,0.68
309,0.0020668695265669765,0.02483990497957587,0.0006170208793943581,0.0014498486471726183,0.0012994050472403748,0.026834521179575865,0.0007200915269371057,0.0005793135203032691,0.0027749360560899205,0.047906402620424136,0.0022950234120301806,0.0004799126440597399,0.54,0.54,0.24
310,0.0017200359671674173,0.008052467820424134,6.48422379989662e-05,0.001655193729168451,0.0011340163522760554,0.012851284420424132,0.00016515551125463604,0.0009688608410214194,0.0010385367311732086,0.020977317620424128,0.00044004785454815657,0.0005984888766250521,0.58,1.0,0.58
311,0.0014766426483825703,0.03371654877957587,0.001136805661605519,0.0003398369867770514,0.0015272100527310734,0.03427227557957587,0.0011745888734023926,0.0003526211793286808,0.00010102902381318612,0.00260989442042413,6.811548885761007e-06,9.421747492742511e-05,0.68,0.68,1.0
312,0.0006127477666946255,0.012140387020424135,0.00014738899700568282,0.0004653587696889427,0.0019266855618030123,0.03658399557957587,0.0013383887325664266,0.0005882968292365857,0.0010881586969988225,0.029430313179575878,0.0008661433338479176,0.00022201536315090485,0.72,0.64,0.72
