rep,seed,true_ate,model_ate_std,model_se_std,model_cover_std,model_meanIF_std,model_varIF_std,model_ate_post_last,model_se_post_last,model_cover_post_last,model_meanIF_post_last,model_varIF_post_last,model_ate_post_full,model_se_post_full,model_cover_post_full,model_meanIF_post_full,model_varIF_post_full,model_ate_ttr_last,model_se_ttr_last,model_cover_ttr_last,model_meanIF_ttr_last,model_varIF_ttr_last,model_ate_ttr_full,model_se_ttr_full,model_cover_ttr_full,model_meanIF_ttr_full,model_varIF_ttr_full,model_ate_combined_last,model_se_combined_last,model_cover_combined_last,model_meanIF_combined_last,model_varIF_combined_last,model_ate_combined_full,model_se_combined_full,model_cover_combined_full,model_meanIF_combined_full,model_varIF_combined_full,model_ate_tmle_loss,model_se_tmle_loss,model_cover_tmle_loss,model_meanIF_tmle_loss,model_varIF_tmle_loss,model_ate_tmle_update,model_se_tmle_update,model_cover_tmle_update,model_meanIF_tmle_update,model_varIF_tmle_update,final_epsilon,model_ate_tmle,model_se_tmle,model_cover_tmle,model_meanIF_tmle,model_varIF_tmle,dr_ate_std,dr_se_std,dr_cover_std,dr_meanIF_std,dr_varIF_std,train_size,val_size,target_size
265,2265,3.7131765702886166,3.6976113,0.1084051381013404,True,0.090967826031926,8.778500453177704,3.823446,0.1081242030856377,True,-0.0070684821289666,8.733059939799459,3.8296244,0.1081513607189618,True,-0.0097528513025038,8.73744746854616,3.9332066,0.1046927020886747,False,-0.1119579937890881,8.18753971735912,3.6079748,0.1138382987346775,True,0.20116291216508,9.680491219327848,3.7881036,0.1133942212199029,True,-0.0007320304280319,9.605112306333018,3.811981,0.1127633894650922,True,-0.0051630647513027,9.498539756731091,3.717359,0.1113833096582452,True,0.0883464243278015,9.26746252780714,3.8792043,0.1080121541120784,True,-0.0018632117615613,8.714969200640748,0.0239742901176214,3.823965109792642,0.1078154033432242,True,-2.1084418756512668e-10,8.683248414952413,3.788579157971624,0.1084051381013404,True,-8.608315607267612e-16,8.778500453177706,597,149,747
266,2266,3.767362485705578,2.9859014,0.21351815479542,False,0.6762096135354156,34.055731813149,3.641284,0.2204857189240416,True,0.0125044670776114,36.31462233034026,3.8108485,0.2234908707689682,True,0.0129518481874247,37.31128247985254,3.4256577,0.2099769903956632,True,0.3127563409388537,32.935481362228465,3.5329475,0.2056490278295162,True,0.343180244513621,31.59176741747718,3.8815012,0.2046799599950644,True,-0.0002085030874963,31.294732859615124,3.9209273,0.210025614178126,True,-0.0001395291124201,32.950736682341606,3.3414874,0.2125738682498757,False,0.3842798453280702,33.75517414864851,3.7752407,0.208109473313645,True,-0.0001853666209149,32.35223600351342,0.0231456514447927,3.672370327690078,0.2215451620812118,True,7.247652140793596e-10,36.66444735466805,3.662110969278824,0.21351815479542,True,3.3291828315399607e-16,34.055731813149,597,149,747
267,2267,4.018167316229577,3.925338,0.1195258250216291,True,-0.1768521648139469,10.671957866784526,3.7694209,0.116622587856861,False,-0.021603181967822,10.159818514828167,3.7305896,0.1159178183047425,False,0.0009440754132592,10.037394628596887,3.9565594,0.1046051478384247,True,-0.1538011929922781,8.173851004861127,4.015227,0.1084466272140914,True,-0.1625405518122797,8.785221202721752,3.790629,0.1175665810496158,True,-0.0160051570381083,10.324960031832838,3.7857559,0.1012698515984524,False,-0.0002236170349859,7.660920383551123,3.8809407,0.1027985127230989,True,-0.1112946457671448,7.893948060906613,3.7380073,0.1137947347456421,False,0.0007104849923289,9.67308351690579,-0.019749192520976,3.740883321294755,0.1162735308527226,False,-3.8667583488849503e-10,10.099091880788407,3.748485865047503,0.1195258250216291,False,2.473107246286828e-16,10.671957866784528,597,149,747
268,2268,4.8955530323175065,4.849437,0.1674750577566335,True,-0.0962023370359231,20.95177754302905,4.7362843,0.1672324671582049,True,0.0005856337992986,20.891123459649613,4.737724,0.1673190601667959,True,0.0005178792527535,20.912763917639616,4.584742,0.1720271087466571,True,0.0898411037333947,22.10621462936945,4.6163893,0.1793158118686774,True,0.0561695681697891,24.01915780843381,4.6883993,0.178543136236235,True,-8.084783263902071e-05,23.812605668311868,4.6395,0.1754636193209341,True,-0.0005859202454153,22.99824883378566,4.6535335,0.1638287973097138,True,0.0900005715465015,20.049386496476632,4.710942,0.1916909985309984,True,0.0006770706160566,27.44884287160501,0.0042541353031992,4.736287080622882,0.1672322616198633,True,2.1646978364215723e-10,20.891072106891315,4.753234899749965,0.1674750577566335,True,3.709660869430241e-16,20.95177754302905,597,149,747
269,2269,3.858156164685388,3.5909152,0.0905421881204342,False,0.1227703107050574,6.123822208738166,3.7413397,0.0906190258123996,True,0.0005320647426191,6.134220455873694,3.7361803,0.0905354961343394,True,-4.3503429306267314e-05,6.122917017037367,3.8180006,0.1030239894136467,True,-0.0724512106800213,7.928614968843283,3.7658038,0.0909826836589525,True,0.0041065549439848,6.183552998161415,3.7055855,0.1043015848867387,True,0.0002560022388695,8.126478995584524,3.6634464,0.1213658775838656,True,-0.0042128773729719,11.003068152551297,3.6209342,0.1091369485898102,False,0.1196686947188942,8.897422539978676,3.696268,0.1035008343894337,True,-0.0012421777712067,8.002179771323812,0.0223785564303398,3.744343264724152,0.0905766310662189,True,2.1116287121368808e-10,6.128482193193534,3.71368551379954,0.0905421881204342,True,-2.687126142600111e-16,6.123822208738166,597,149,747
270,2270,3.378792872664208,3.4031315,0.1581168377600546,True,0.0485351643453458,18.675697984279864,3.4274971,0.1568794299640078,True,0.0291702372530762,18.384533192736537,3.4626033,0.1550575346274603,True,-0.0004584500980848,17.960000766425313,3.531803,0.1421657848002267,True,-0.1044008136391217,15.097699444794696,3.5818763,0.1648686953904451,True,-0.1071223681848033,20.304719979651303,3.4942324,0.1470755091339967,True,-0.0003337082508894,16.158510424107206,3.5541928,0.1683694909344,True,4.295741922664866e-05,21.17616925169924,3.2401083,0.1567384551933816,True,0.1956897005145754,18.35150667229656,3.4937184,0.1882598042453371,True,-0.000502006525048,26.47499015918601,-0.0042178626172244,3.464465260504364,0.1550977162914452,True,-2.47954793095248e-10,17.969310294319776,3.4516666493306976,0.1581168377600546,True,-7.133963210442773e-17,18.675697984279864,597,149,747
271,2271,4.196741299882068,3.9302552,0.1034374539669903,False,0.1885223662771313,7.992382241730414,4.125798,0.1024758479856666,True,-0.0004934467579735,7.8444706670249476,4.125686,0.1024593430545194,True,0.0002419951537887,7.84194398343528,3.9137373,0.0908010700616998,False,0.1356506353720164,6.15889124028924,3.9517102,0.0949284433593864,False,0.2341516568949661,6.7315227909012725,4.097293,0.0953494400835751,True,0.0001751531996226,6.791362246015711,4.1009607,0.096206432525746,True,-0.0008976904412672,6.913991211520205,3.9608355,0.0861355522433532,False,0.1025920522475563,5.5422420201197795,4.1607027,0.1228300863616967,True,0.0013639605045534,11.27016089636955,0.016550950706005,4.127399969623968,0.1024803857432346,True,-2.4768920515687415e-11,7.845165408175385,4.118777540913972,0.1034374539669903,True,1.56947190629741e-16,7.992382241730414,597,149,747
272,2272,4.309887920239754,4.5276017,0.1062127969399412,False,-0.2418499357956704,8.427025200652473,4.2081447,0.1026437784231832,True,0.0004553001098186,7.8702017009936975,4.1982846,0.102599412815794,True,0.0009206148884788,7.863399714078853,4.292894,0.1098347128677269,True,-0.0437980695313829,9.011557120599807,4.3155704,0.1071509426018422,True,-0.1064148909668982,8.576549401846083,4.146387,0.1001500890467336,True,0.0068118651295227,7.492440131043297,4.215004,0.1067060397786407,True,0.0001295683485196,8.505475657154923,4.437834,0.1104773433336031,True,-0.1855711557012759,9.117316812367973,4.2037144,0.1060337341850503,True,-0.0004964980856884,8.398635130563752,-0.0111569752916693,4.193623316008956,0.1042052366503547,True,8.061274652415497e-10,8.111472314981258,4.285751783106918,0.1062127969399412,True,-7.84735953148705e-16,8.427025200652473,597,149,747
273,2273,3.9618219709745497,4.084661,0.1203431145497343,True,0.0030581010341251,10.818401518989267,4.12296,0.1208003894804287,True,-0.0384424502457715,10.900772371671591,4.124665,0.1208299255893596,True,-0.0397930423441107,10.906103575693848,3.8629885,0.1248178659551632,True,0.0753442415186173,11.637886247216011,4.145197,0.1219304136536699,True,-0.0460452519127938,11.105668252995027,4.141575,0.1112839497801833,True,-0.0007185096704221,9.25093575657274,4.1794524,0.1120677346937461,True,-0.0258103628466755,9.38170533806274,4.051934,0.1222362488335334,True,0.0512880997174595,11.161450295083451,4.1433024,0.1135714753325263,True,-0.0020147716342372,9.63516456687736,0.0092094969004392,4.087693567707548,0.1203658948856412,True,-5.866058196977199e-12,10.82249764276107,4.0877191079616155,0.1203431145497343,True,-1.6645914157699803e-16,10.818401518989267,597,149,747
274,2274,4.383366029349685,3.956803,0.1166306257536051,False,0.3550654072466439,10.1612190391671,4.3181906,0.115182916132963,True,-0.00064370886981,9.910526814163216,4.2952223,0.1264632582009572,True,0.0266660010268652,11.946737889077076,4.2674284,0.121716624528778,True,0.0530203086097174,11.066757704949609,4.262574,0.1077402962334674,True,0.058468111501853,8.671154660059056,4.2844477,0.1047583584072225,True,0.013740330296259,8.197812301163548,4.2690125,0.1100891943935039,True,-0.0007950453886415,9.0533641494914,4.116858,0.109020184852946,False,0.179984471266728,8.878394326911788,4.3083596,0.1090413129273371,True,-0.005872652252397,8.881835919913343,-0.0226267985999584,4.295200227524075,0.1290720759361306,True,8.374761684375663e-10,12.444721787487312,4.311868490666443,0.1166306257536051,True,6.658365663079921e-16,10.1612190391671,597,149,747
275,2275,4.532559365674764,3.3124945,0.7432139140499507,True,1.141130091110807,412.6180907619734,4.6091022,0.7444647294085383,True,0.0004221487873575,414.0081167999961,4.6075435,0.7442511961331507,True,-0.0098093514175245,413.7706526803823,5.998008,0.7410998203982382,False,-1.808770334039347,410.27402101434274,4.3204083,0.7407365960381083,True,0.3431142147854052,409.87195641846233,4.478932,0.7410390408250654,True,0.0005306093193066,410.206728440119,4.640595,0.7452704333789505,True,0.0008007515473727,414.90473009502995,3.9617102,0.993930853586076,True,-0.0719641455062308,737.9602106576282,4.5936694,0.7418087030955653,True,-0.000688156203526,411.0592735352785,0.0448524728417396,4.6168939430171445,0.7450798402952994,True,8.79588595325499e-10,414.69254440560826,4.453624607483488,0.7432139140499507,True,2.853585284177109e-16,412.6180907619734,597,149,747
276,2276,4.747293985173564,4.822371,0.2021120653597529,True,-0.1001630098874043,30.514417362096843,4.696199,0.2025733531176784,True,-0.0008501265423876,30.653864654824712,4.69632,0.2025886014347589,True,-0.0003192786596008,30.658479649174826,5.2510667,0.2079643256541181,False,-0.5396496438656716,32.30712307634475,4.583186,0.2077693809250083,True,0.1501139596596968,32.24658239052101,4.69299,0.2057425057992118,True,0.000426110945836,31.620494083326413,4.753732,0.2116565140811893,True,-0.0008055219928336,33.46446452489151,4.440798,0.2043744146342168,True,0.2788225422320798,31.20136931373784,4.724942,0.2018326222904863,True,0.0025805321748866,30.43009634322864,0.0014908531447872,4.694975226512271,0.202627199402237,True,5.120947890040653e-10,30.670163107382656,4.722207996124559,0.2021120653597529,True,-3.0438243031222497e-16,30.514417362096843,597,149,747
277,2277,4.000293871294184,3.8685298,0.0899347301179738,True,0.1075118709542892,6.041926994000411,3.9967608,0.089266852810906,True,0.0005296562004665,5.952522545040685,3.9981048,0.0892674790712316,True,0.0001993246869988,5.952606066340385,4.0064483,0.0908324287818963,True,-0.0161745182646128,6.163145998458453,3.8342564,0.1027783149132452,True,0.1879544828859804,7.890846366255439,3.989589,0.083059076320266,True,-0.000934774039391,5.153411188904302,3.9903395,0.0840484159191715,True,0.0005858260669237,5.276909755235973,3.9785762,0.0915147288357996,True,0.0323401169159002,6.2560843586357855,3.9921417,0.0844350542930776,True,0.0012878033827482,5.3255709599258,0.0200508348643779,3.997916946342313,0.0892239027979951,True,-1.8669600745630628e-11,5.946795908388039,3.9760416675546306,0.0899347301179738,True,3.947459643111667e-16,6.041926994000411,597,149,747
278,2278,4.2718460121792665,4.215547,0.1296967859635835,True,0.1878780575144175,12.565478448094847,4.377521,0.1245200509345674,True,-0.0029048642119786,11.582416584306207,4.3775177,0.1244348056495966,True,0.0008068808509957,11.566563580218505,4.3761535,0.110323206741495,True,-0.0866371700723544,9.09189382945782,4.412939,0.1011409671828492,True,-0.0826096852305088,7.6414329462835955,4.3124075,0.091829120880319,True,0.000450856835759,6.299142818914233,4.2506123,0.1072420842640168,True,-0.0017631496464359,8.591145884055988,4.265355,0.0965393056903563,True,0.0152015261436214,6.961918644752523,4.3066974,0.0990285609384033,True,0.0015626100907724,7.3255719435037,-0.0034568745177239,4.376206902828175,0.1242779811515011,True,8.649971864767991e-10,11.53742739952238,4.403425142322767,0.1296967859635835,True,-1.0938743589345586e-16,12.565478448094847,597,149,747
279,2279,5.444953713765712,5.031342,0.3371146962667661,True,0.1839649485602207,84.89379987395836,5.225582,0.335030250796985,True,0.0136078449958853,83.84721590497072,5.2309427,0.3353603979105384,True,0.0003148563375906,84.01254757557585,5.081424,0.3305881289753529,True,0.0393271432300908,81.63851773151015,5.2360377,0.3302324159806674,True,0.0679401256424279,81.46292607762813,5.00502,0.3282054036779041,True,-8.29682805513687e-05,80.46593389152186,5.1904955,0.3345501106617045,True,-0.0006620070138489,83.60706107818777,5.1811085,0.3292714027699494,True,0.1531609858409883,80.9894835415214,5.302256,0.3312004468473782,True,-8.85735621770745e-05,81.94122078595154,-0.0196617022156715,5.245248335835559,0.3350582311845094,True,-2.1570094215904135e-10,83.86122165851566,5.215306978131754,0.3371146962667661,True,-3.424302341012531e-16,84.89379987395836,597,149,747
280,2280,4.4021029700903185,4.7385106,0.3729201549860875,True,-0.3994555869909805,103.88487317015112,4.410024,0.371812152074,True,0.0005054139422994,103.26847449313478,4.4006553,0.3715106503344748,True,0.0001666198234251,103.1010619940225,4.855983,0.3629935506273037,True,-0.378430405465926,98.42794539437166,4.72588,0.383935103191593,True,-0.3746222619138941,110.11240410666616,4.464222,0.3647773611547236,True,0.0240659481797814,99.39770483861976,4.3597593,0.3669375231398886,True,0.0030263199043309,100.57842997836316,4.4930716,1.3199564603550158,True,-1.0553734362567335,1301.486937753008,4.4476695,0.3708244889388885,True,-0.001280592072181,102.7205687928005,-0.0130432965233922,4.404443704847966,0.3721758491997712,True,4.6279410944565847e-10,103.4706024574954,4.339055021682115,0.3729201549860875,True,3.424302341012531e-16,103.88487317015112,597,149,747
281,2281,3.959460014116344,3.7753565,0.522113108156947,True,0.2625277514683311,203.63376698885293,4.050363,0.5232852313354139,True,0.0008272709077823,204.54909270031695,4.0809264,0.5237873544163486,True,0.0008122270738881,204.94183490691876,3.9452114,0.519395915703647,True,0.1821872134304896,201.5197715854736,3.9888196,0.5222028853436547,True,-0.0037591348845342,203.70380253554487,3.943866,0.5403525180295384,True,0.0001994046174321,218.1096902744244,4.1349626,0.5253550676135156,True,-0.0002344972693023,206.17046645919953,3.9903245,0.5245914487932678,True,0.159856247411475,205.57155254582372,4.118418,0.5229825909027821,True,-0.0012807423441587,204.31256041937797,-0.0149917593225836,4.049521302192602,0.5233519482992394,True,1.2861679592843069e-12,204.60125455609148,4.03788428261152,0.522113108156947,True,-6.087648606244499e-16,203.63376698885293,597,149,747
282,2282,6.308517571140327,6.224097,0.389933194683462,True,-0.1447917005351179,113.57977854808986,6.0752125,0.3907155693146551,True,-0.0008823248864613,114.03601611034168,6.0610375,0.3913445276282605,True,-0.0007361703427198,114.403452860526,6.4134545,0.3901802706572698,True,-0.1977512427596922,113.72376077680468,5.9280405,0.3861801336542454,True,0.1408527567498533,111.4039164350205,6.240263,0.3995668763643499,True,0.0007823765214119,119.2613054496101,6.257228,0.3915076337478498,True,-0.0047435811270544,114.4988357802819,6.204893,0.3869715106012142,True,-0.027489243093956,111.8609716626883,6.1999497,0.3875982576651924,True,-0.0015145460360166,112.22360978078444,0.007486046757549,6.06929078462952,0.3905548304705716,True,-1.4555014221985468e-10,113.94220747611104,6.079305074519813,0.389933194683462,True,6.087648606244499e-16,113.57977854808988,597,149,747
283,2283,3.998187298144377,3.6426945,0.1087457555189364,False,0.2027292806413858,8.833752589508066,3.927367,0.1089706535878793,True,-0.012988325534647,8.870328697497097,3.9041753,0.1089476213033816,True,-0.0008952816501446,8.866579388185803,3.866278,0.1189021554362405,True,0.0151268179669984,10.560878757835772,3.786242,0.1176341365134522,True,0.0212138062809558,10.336829184729345,3.8081572,0.1463703902130606,True,0.0007344169642709,16.003945474949358,3.8373847,0.1242944267481994,True,0.002246765115184,11.540481076935649,3.6514032,0.1242481408516504,False,0.2102505354736083,11.531887577303392,3.8290672,0.1224200995596429,True,0.0015554709531035,11.19505053981609,-0.0021047359332442,3.927167456745515,0.1091853441457483,True,4.2103474715298615e-10,8.905315214040458,3.8454237539079874,0.1087457555189364,True,4.7559754736285147e-17,8.833752589508066,597,149,747
284,2284,4.115718228158636,4.1374497,0.0819218752967541,True,-0.1478732765950717,5.0132616581462965,3.9710028,0.083344267916416,True,0.0003231565721649,5.188861444908933,3.9672446,0.0834817023681604,True,0.0009543602087307,5.205988388823738,3.9070165,0.0905827443288908,False,0.082200007622276,6.129309476904447,4.0419946,0.0948174231051214,True,-0.0239230955828232,6.715786762048829,3.9754407,0.0867277035565018,True,-0.0003767286637411,5.618705839445796,3.9837625,0.0807606097381423,True,-0.0008823559302046,4.872140235701569,4.027544,0.0918001244992403,True,-0.0535559602147347,6.295165354982788,4.024661,0.0924933036645864,True,0.0015068893637941,6.390593383423682,0.0027447326574474,3.9702492159504255,0.0834242570519791,True,-4.7804996611582805e-11,5.198826178511996,3.989576464768453,0.0819218752967541,True,5.659610813617935e-16,5.0132616581462965,597,149,747
285,2285,4.592871824667389,4.362478,0.2150531965903892,True,0.1535494079129644,34.54716439071721,4.5531855,0.2154520460961222,True,0.0001406931810529,34.67542937275317,4.517104,0.2156823724748914,True,0.0001633143087573,34.74960768990917,4.1004534,0.2144257375828205,False,0.2808496893658267,34.34586251263864,4.3170667,0.2153663844768823,True,0.1783677013380205,34.6478616332953,4.567012,0.2271707983409537,True,-0.0497183949442682,38.550108999293094,4.476897,0.2193150813665954,True,-0.0002624040406086,35.93003137138276,4.4655986,0.2165158417813146,True,0.0385127503879724,35.018694977476635,4.593421,0.2140685821583177,True,-0.0013360937365416,34.23154232685249,0.0474187992513179,4.5558043921716385,0.2156569196765818,True,-4.972672745089526e-10,34.741406532280564,4.516027187301392,0.2150531965903892,True,-3.6145413599576717e-16,34.54716439071721,597,149,747
286,2286,3.908155379637745,3.7514021,0.1617259785220472,True,0.1772499857539164,19.538003220298517,3.9218338,0.1617819727601849,True,0.0004045172584963,19.551534812502393,3.9275088,0.1625519525108444,True,-0.0045475334422581,19.738083537020596,4.152728,0.1659534964619521,True,-0.2407681691182533,20.57280055199654,3.8598979,0.1562183984732232,True,0.0221266938307408,18.22992845208945,3.8673253,0.1625982305853203,True,0.0132884203832029,19.74932388833932,3.8896995,0.1553512196615158,True,-0.0067208939048643,18.028099083389453,3.807587,0.1538466004042849,True,0.0489304050673808,17.680576012598927,3.8715088,0.1582320176129792,True,-0.0004513871605188,18.702916434212018,-0.022450590506196,3.922864469506215,0.1616497966857852,True,4.36008217779409e-10,19.519600606111105,3.928652125417613,0.1617259785220472,True,-5.707170568354218e-16,19.53800322029852,597,149,747
287,2287,4.317044582250991,4.082876,0.3099386541999758,True,0.0946021675316825,71.75829111736728,4.176993,0.3102696837869848,True,0.0074247360239197,71.91165567792484,4.1880746,0.3089722761528705,True,0.0090672407775179,71.311508971021,5.040878,0.3191365564210418,False,-0.8981239326773807,76.08056180827775,4.2354875,0.3164148840229018,True,-0.0637824637359956,74.78842898692612,4.162702,0.3201515556842774,True,0.000135379107571,76.56527289947603,4.049651,0.3100230940298987,True,-0.0004242770026168,71.79739616740794,4.2447534,0.3064087376204614,True,-0.1067981234853082,70.13307692415306,4.0142164,0.3160563288004819,True,0.0005418702817764,74.61902742220424,-0.0247307568788528,4.1850698003309486,0.3103080002584878,True,2.6338947919920145e-10,71.92941810324298,4.177478372976019,0.3099386541999758,True,-4.185258416793093e-16,71.75829111736728,597,149,747
288,2288,3.681455141082436,3.4611943,0.1160628010169676,True,0.225782116546628,10.062518613588455,3.66639,0.1121512673976822,True,0.0153654526373698,9.395696363843095,3.641444,0.1173531873563147,True,0.0020539492042123,10.287512625266668,3.6267583,0.115015515888246,True,0.0489962672106875,9.881740964594416,3.839146,0.1098997156802157,True,-0.1790984371363579,9.022226787424412,3.6825109,0.1091916803789993,True,0.000118869322169,8.906348828800201,3.639776,0.1283870677295841,True,0.0003928995839653,12.312979652670018,3.6891465,0.1161568507362644,True,-0.0285216655245561,10.07883323780621,3.6720078,0.1045278257075471,True,0.0198393338873025,8.161771561319073,0.0174576845020055,3.680686938739085,0.1121549852454958,True,8.635351330325491e-10,9.39631931441679,3.68697639335632,0.1160628010169676,True,5.707170568354218e-17,10.062518613588455,597,149,747
289,2289,4.27419426504677,4.4562826,0.1022427537165617,True,-0.2482080089155572,7.808824773596491,4.1690965,0.1017903284533075,True,0.0027992360587208,7.739869412074274,4.1718354,0.1017826748359368,True,-0.0006628239681373,7.738705533878262,4.541925,0.1132330887296932,False,-0.3417543633716339,9.577834090300136,4.202874,0.1019624963456357,True,-0.0312576061898172,7.76607394379224,4.1617723,0.1074641114597675,True,-0.0094450929244805,8.626755833122495,4.147237,0.1113467597827997,True,-0.0083752180619939,9.261381382853996,4.3023505,0.1031830501149263,True,-0.1050539147798317,7.953116147771494,4.103633,0.0995381416853049,True,-0.0009985867523947,7.401157712672385,-0.0328336395323276,4.16989152502342,0.1018204029895539,True,-1.3110911731563095e-10,7.744443665321502,4.208074606746064,0.1022427537165617,True,-1.236553623143414e-16,7.808824773596491,597,149,747
290,2290,3.976247473235924,3.9282694,0.1395129070800809,True,-0.0273910686923063,14.53949687772566,3.8996625,0.1389073291600002,True,0.0003060326165161,14.4135488324904,3.8999264,0.1389073328363783,True,0.0001986734678844,14.41354959544014,3.8726664,0.1372277302465789,True,-0.0242722041671206,14.067093111624986,3.783538,0.1534874874736309,True,0.0755470053223461,17.5981313817931,3.8474464,0.149229287536353,True,0.0191375517515955,16.635227053179833,3.8735006,0.1518269387405752,True,-0.0284256851311945,17.21941023751878,3.7354608,0.158976626444902,True,0.0803759344916911,18.879355113584044,3.9220214,0.1366688574021503,True,-0.0004543012821683,13.952747307956152,0.0023924042470753,3.899284279240129,0.1388983821733138,True,9.096071330331248e-11,14.411692146061872,3.900878317599197,0.1395129070800809,True,3.709660869430241e-16,14.53949687772566,597,149,747
291,2291,3.6378824906697886,3.2785897,0.3336726371827277,True,0.379151688141647,83.16905931694379,3.7563484,0.3329640145931396,True,-0.0005746490477103,82.81618115544345,3.7503903,0.3337793611786258,True,0.0002747435793365,83.2222704757622,2.8839548,0.3480436044347657,False,1.0410161426488724,90.48735988919394,3.2413712,0.3375810284769316,True,0.4531343597187342,85.12883023829454,3.907271,0.3393011048036266,True,-0.000889022594903,85.99855407155833,3.7267125,0.3344408587478858,True,0.0191700073278239,83.55246393601745,3.3480098,0.3326013398787238,True,0.3056762654073294,82.63586751297443,3.669361,0.3318687790703479,True,0.0022166369370735,82.27225423166763,0.0031604750547558,3.806035737358681,0.3329711118198982,True,1.8626854799029734e-09,82.81971169601462,3.6577414136360313,0.3336726371827277,True,1.7121511705062656e-16,83.16905931694377,597,149,747
292,2292,4.779942364355251,4.735917,0.2863056829987696,True,-0.0957755667028177,61.232295255691795,4.6431923,0.2858748056384564,True,-0.0003209128841961,61.04813016062245,4.6427326,0.2858802751201413,True,0.0006010948730878,61.05046618196746,4.3094387,0.2821667926796623,True,0.2324401610156418,59.47471987167228,4.4163365,0.2773943549124136,True,0.2270477544872068,57.47987821854377,4.5949607,0.2767865900802144,True,-0.0005020083238785,57.22827988682979,4.5937214,0.2773896823404747,True,0.0008554281333483,57.47794179410523,4.6975665,0.2799658962938334,True,-0.0879864389294167,58.55053460644427,4.657361,0.2832659896196968,True,-0.0007629069171296,59.93899679379396,0.0151096200570464,4.641249900513786,0.2857698995455968,True,5.0079736876840064e-11,61.00333330826646,4.64014152466681,0.2863056829987696,True,7.799799776750765e-16,61.232295255691795,597,149,747
293,2293,4.0799350038447875,4.24122,0.1099425144740429,True,-0.2006769149972004,9.02925529718974,4.0542703,0.1022486531412945,True,-0.0237839866957273,7.80972594069894,4.046494,0.1029512364499142,True,-0.0146314327646834,7.917420943664922,4.019096,0.1008773013059706,True,-0.0624498965460083,7.601643749325364,3.9354782,0.1014494995012336,True,0.0841588545940383,7.68812470894095,3.980742,0.0982495198348595,True,-0.0006718766428304,7.210767206392009,4.003517,0.1059807505046495,True,0.0007733617079838,8.390243849713992,4.001851,0.0975150349996429,True,0.0108480025208235,7.103358992083244,4.064379,0.1023437951778575,True,-0.0007220727426995,7.824266551321225,-0.0110131446272134,4.024688621561467,0.1010584342234389,True,5.754278434080877e-10,7.628966924386765,4.0405430824088056,0.1099425144740429,True,-1.7121511705062656e-16,9.02925529718974,597,149,747
294,2294,3.805163007926118,3.7430248,0.1112447353719411,True,0.0441528950749502,9.24441718753599,3.7857192,0.1117240773448247,True,-0.0007898735975643,9.324255285538628,3.7840734,0.1117029933078097,True,0.0009772488524237,9.320736359301671,3.9172812,0.0966020655993553,True,-0.141168527531751,6.970973431312434,3.820642,0.1006460774834498,True,-0.0347135749923556,7.56683578586503,3.7503622,0.0978458090695248,True,-0.0030704974215138,7.151630357295027,3.7736402,0.1004827764740773,True,-0.0004624397649837,7.542300910850728,3.8767989,0.0935472504576693,True,-0.1181597531362736,6.537062786937863,3.776636,0.1004512192072111,True,0.002565709268883,7.537564237840738,-0.0009601117344573,3.784967657738756,0.1117138662370774,True,1.132334814935556e-10,9.322550968497811,3.787177721124755,0.1112447353719411,True,2.1401889631328319e-16,9.24441718753599,597,149,747
295,2295,4.481202689596532,4.379382,0.3968265293324642,True,0.0170722801918537,117.63105690339066,4.402547,0.3967233044682478,True,-0.0071172490910099,117.56986709022988,4.4039545,0.3968251323043585,True,-0.0093040332212796,117.63022866439364,4.995019,0.3897907868272763,True,-0.6324939873914396,113.49683254908408,4.191339,0.3960624995648706,True,0.1637527736562475,117.17853116049513,4.582934,0.3977459898500867,True,0.0002480315469464,118.17679871404349,4.3698125,0.3893879732243844,True,-0.0007654598945713,113.26237628777008,4.431549,0.3895437249355266,True,-0.0820545868078758,113.35300228657395,4.332849,0.3882167580901974,True,0.0008172616019867,112.58205169276096,-0.0224684197455644,4.396017539738261,0.3967734152038276,True,-4.613459814975953e-11,117.59956983034422,4.39645441367574,0.3968265293324642,True,1.7121511705062656e-16,117.63105690339066,597,149,747
296,2296,3.982513313620827,3.7405214,0.111545652225116,False,0.2743242952927784,9.29449710015392,4.033339,0.1106978730005157,True,-0.0007140806873031,9.153752257868229,4.0303965,0.1105510410018703,True,0.0008543351129246,9.12948490194812,3.7574275,0.1219266600450177,True,0.2355404146882098,11.104984491010798,3.9004018,0.1274640910257354,True,0.073267482695646,12.136579592259675,3.928727,0.1198031975352606,True,0.0007342113471468,10.721546186335496,3.9680016,0.1118532170165969,True,-0.0069423634842843,9.34582319125057,3.7517028,0.1148709890860764,False,0.1883622980623518,9.856922067809275,3.9870493,0.1104386134094987,True,0.0004184195015433,9.110925436864092,0.0090271644294261,4.0373400407928415,0.1107386719362251,True,1.3609568150412288e-10,9.160500936262578,4.014845726262017,0.111545652225116,True,-1.902390189451406e-16,9.29449710015392,597,149,747
